,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,year,year_month,month,season,dist_center
5593,2923049372,3,2,1640.0,14374.0,1,0,0,4,7,1140.0,500.0,1963,0,98148,47.4476,-122.332,2020.0,10500.0,2014-05-06,362000.0,2014,2014-05,5,Spring,17.503506554874985
5594,5437200080,4,2,2500.0,11659.0,1,0,2,3,9,1490.0,1010.0,1979,0,98003,47.3381,-122.332,2830.0,9915.0,2015-02-04,350000.0,2015,2015-02,2,Winter,29.677179972396967
5595,9808100185,4,3,4020.0,13515.0,2,0,0,3,11,4020.0,0.0,2001,0,98004,47.6462,-122.212,3930.0,13515.0,2014-10-03,1690000.0,2014,2014-10,10,Fall,10.274185902961365
5596,4337000285,3,2,1500.0,8775.0,1,0,0,3,6,1390.0,110.0,1943,0,98166,47.4809,-122.335,1310.0,8775.0,2015-02-24,255000.0,2015,2015-02,2,Winter,13.800386782317595
5597,2891000010,4,2,1594.0,7665.0,1,0,0,5,7,1088.0,506.0,1975,0,98002,47.3262,-122.211,1536.0,6000.0,2014-08-06,269000.0,2014,2014-08,8,Summer,32.36496979323463
5598,7224000545,4,3,2130.0,4838.0,1,0,0,4,7,2130.0,0.0,1930,0,98055,47.4871,-122.203,1070.0,4838.0,2014-08-25,370000.0,2014,2014-08,8,Summer,16.42242098404917
5599,3243100080,3,1,1130.0,7920.0,1,0,0,3,7,1130.0,0.0,1961,0,98059,47.4852,-122.125,1390.0,8580.0,2015-05-01,270000.0,2015,2015-05,5,Spring,20.63728940643017
5600,3925000020,3,2,1690.0,9516.0,1,0,0,3,7,1690.0,0.0,1997,0,98022,47.2132,-122.001,1850.0,9516.0,2015-02-24,265000.0,2015,2015-02,2,Winter,50.30648994203415
5601,546000020,2,1,1440.0,4046.0,1,0,0,3,7,960.0,480.0,1946,0,98117,47.6901,-122.382,1400.0,4046.0,2015-04-29,487000.0,2015,2015-04,4,Spring,10.11328833264656
5602,8651611060,4,3,3270.0,6027.0,2,0,0,3,10,3270.0,0.0,2001,0,98074,47.6346,-122.063,3270.0,6546.0,2014-08-04,835000.0,2014,2014-08,8,Summer,20.66281275423042
5603,3024079063,4,3,4350.0,112750.0,1,0,0,3,9,2200.0,2150.0,2006,0,98027,47.5435,-121.966,2180.0,223027.0,2014-07-01,850000.0,2014,2014-07,7,Summer,28.54684484853526
5604,3039000050,4,2,1610.0,11201.0,1,0,0,5,7,1020.0,590.0,1982,0,98033,47.7024,-122.198,1610.0,9000.0,2014-12-01,575000.0,2014,2014-12,12,Winter,14.905288817640493
5605,1839900080,3,1,950.0,8000.0,1,0,0,3,7,950.0,0.0,1968,0,98034,47.7193,-122.184,2270.0,8540.0,2014-07-12,335000.0,2014,2014-07,7,Summer,16.99997517733199
5606,4024101434,3,1,1010.0,7200.0,1,0,0,5,6,1010.0,0.0,1948,0,98155,47.7601,-122.307,1590.0,7663.0,2014-08-08,318000.0,2014,2014-08,8,Summer,17.36400881125222
5607,2824069142,3,2,1420.0,11325.0,1,0,0,3,7,1420.0,0.0,1980,0,98027,47.5356,-122.046,2330.0,3474.0,2015-04-09,510000.0,2015,2015-04,4,Spring,23.029877881020298
5608,2618300080,3,1,1200.0,9720.0,1,0,0,4,7,1200.0,0.0,1965,0,98042,47.4225,-122.153,1380.0,10284.0,2014-05-02,242500.0,2014,2014-05,5,Spring,24.46326295138974
5609,7785000010,5,2,2020.0,8400.0,1,0,0,4,7,1010.0,1010.0,1963,0,98040,47.5763,-122.219,1890.0,9233.0,2014-12-04,750000.0,2014,2014-12,12,Winter,9.246505839673649
5610,4307330050,5,3,3390.0,7950.0,2,0,2,3,7,3390.0,0.0,2003,0,98056,47.4792,-122.181,2580.0,6900.0,2014-07-21,439900.0,2014,2014-07,7,Summer,18.138821478725415
5611,2867100005,2,1,1700.0,3040.0,1,0,0,3,8,1460.0,240.0,1914,0,98119,47.6442,-122.369,1620.0,3230.0,2015-04-07,710000.0,2015,2015-04,4,Spring,5.074156804888844
5612,3880900010,5,3,3410.0,9088.0,2,0,3,3,9,2760.0,650.0,1912,0,98119,47.6285,-122.361,3540.0,7100.0,2014-06-04,2400000.0,2014,2014-06,6,Summer,3.289403519300754
5613,5255710010,3,1,2030.0,13700.0,1,0,0,3,8,1630.0,400.0,1976,0,98011,47.7726,-122.197,2120.0,11200.0,2014-12-15,435000.0,2014,2014-12,12,Winter,21.29549655999878
5614,3213200314,4,2,2860.0,6867.0,1,0,1,5,7,1560.0,1300.0,1946,0,98115,47.6723,-122.263,2290.0,5350.0,2014-12-26,874000.0,2014,2014-12,12,Winter,9.203971055174692
5615,9834200950,4,1,1690.0,4080.0,1,0,0,4,7,870.0,820.0,1984,0,98144,47.572,-122.289,1320.0,4080.0,2014-06-16,385000.0,2014,2014-06,6,Summer,5.012748840524623
5616,3806000005,2,1,760.0,4746.0,1,0,0,3,5,760.0,0.0,1930,0,98055,47.4836,-122.214,1360.0,7810.0,2014-10-30,110000.0,2014,2014-10,10,Fall,16.259291063191238
5617,6204400170,3,1,1780.0,8085.0,1,0,0,3,7,1210.0,570.0,1976,0,98011,47.7357,-122.197,1780.0,8085.0,2014-06-20,477000.0,2014,2014-06,6,Summer,17.81917004997863
5618,2491200675,3,2,1550.0,6394.0,1,0,0,5,8,1550.0,0.0,1918,0,98126,47.5222,-122.379,1440.0,6387.0,2014-09-12,500000.0,2014,2014-09,9,Fall,9.801862508223373
5619,98020480,4,2,4090.0,11225.0,2,0,0,3,10,4090.0,0.0,2005,0,98075,47.581,-121.971,3510.0,8762.0,2014-08-28,885000.0,2014,2014-08,8,Summer,27.459464621679775
5620,8068000585,2,1,880.0,5600.0,1,0,0,5,7,880.0,0.0,1955,0,98178,47.5071,-122.265,1240.0,7015.0,2014-08-27,235000.0,2014,2014-08,8,Summer,12.074546506729241
5621,4345000170,3,2,1320.0,15236.0,1,0,0,3,7,880.0,440.0,1995,0,98030,47.365,-122.184,1490.0,8351.0,2015-05-04,210000.0,2015,2015-05,5,Spring,28.992582410638622
5622,3101500010,2,1,950.0,4000.0,1,0,0,3,6,950.0,0.0,1910,0,98144,47.5728,-122.312,1480.0,4000.0,2015-04-20,320000.0,2015,2015-04,4,Spring,3.9582203975640216
5623,3291800660,3,1,1390.0,7904.0,1,0,0,3,7,1390.0,0.0,1985,0,98056,47.4892,-122.181,1910.0,7904.0,2015-03-13,406000.0,2015,2015-03,3,Spring,17.29511269372656
5624,3541600235,3,1,1900.0,10225.0,1,0,0,4,8,1220.0,680.0,1963,0,98166,47.4781,-122.357,1850.0,12630.0,2014-10-28,350000.0,2014,2014-10,10,Fall,14.214071320024047
5625,2923039217,2,0,1392.0,43710.0,1,0,0,4,7,1392.0,0.0,1978,0,98070,47.4491,-122.453,1640.0,99316.0,2014-06-10,350000.0,2014,2014-06,6,Summer,19.502187194227947
5626,7852010290,4,2,3340.0,8930.0,2,0,2,3,10,3340.0,0.0,1999,0,98065,47.535,-121.867,3160.0,7865.0,2014-07-10,720000.0,2014,2014-07,7,Summer,36.017977854416195
5627,7695450010,4,2,2750.0,14982.0,1,0,3,3,9,1720.0,0.0,1981,0,98198,47.3566,-122.32,2860.0,16344.0,2014-05-22,604700.0,2014,2014-05,5,Spring,27.64108617690799
5628,3424069145,3,1,1400.0,5662.0,1,0,0,5,5,1400.0,0.0,1920,0,98027,47.5271,-122.036,1250.0,14375.0,2014-09-25,343000.0,2014,2014-09,9,Fall,24.06568348355616
5629,3578400500,3,2,2220.0,15757.0,1,0,0,3,8,1280.0,940.0,1982,0,98074,47.6212,-122.043,2020.0,14098.0,2014-12-09,558000.0,2014,2014-12,12,Winter,21.97941924642871
5630,4365200895,4,1,1210.0,7740.0,1,0,0,3,7,1210.0,0.0,1922,0,98126,47.5216,-122.374,1100.0,7740.0,2015-04-17,364000.0,2015,2015-04,4,Spring,9.742889446651311
5631,4027700321,3,1,2390.0,11242.0,1,0,0,3,7,1290.0,1100.0,1959,0,98155,47.7759,-122.272,2270.0,9650.0,2014-10-28,420000.0,2014,2014-10,10,Fall,19.567165824861114
5632,7923600250,5,2,1870.0,7344.0,1,0,0,3,7,1870.0,0.0,1960,0,98007,47.5951,-122.144,1870.0,7650.0,2015-05-15,450000.0,2015,2015-05,5,Spring,14.358403534572947
5633,8122100290,2,1,940.0,5000.0,1,0,0,4,7,810.0,130.0,1925,0,98126,47.5375,-122.374,940.0,5026.0,2014-08-13,392000.0,2014,2014-08,8,Summer,8.077934486199522
5634,7224000980,4,1,1120.0,2685.0,1,0,0,3,5,860.0,260.0,1939,0,98055,47.4904,-122.203,1120.0,4838.0,2014-06-10,100000.0,2014,2014-06,6,Summer,16.130829990241292
5635,9521100280,3,2,1250.0,1103.0,3,0,2,3,8,1250.0,0.0,2005,0,98103,47.6619,-122.352,1250.0,1188.0,2014-06-12,480000.0,2014,2014-06,6,Summer,6.460929524379012
5636,7875400050,3,1,1060.0,9225.0,1,0,0,4,7,1060.0,0.0,1955,0,98003,47.3217,-122.318,1270.0,9375.0,2014-08-27,212000.0,2014,2014-08,8,Summer,31.52412209512732
5637,6204420290,5,2,2410.0,8960.0,1,0,0,5,7,1600.0,810.0,1978,0,98011,47.7372,-122.2,2410.0,11514.0,2014-12-03,560000.0,2014,2014-12,12,Winter,17.826837944655402
5638,1041440050,5,2,2844.0,3990.0,2,0,0,3,8,2844.0,0.0,2013,0,98092,47.3259,-122.167,2273.0,3900.0,2015-04-28,359950.0,2015,2015-04,4,Spring,33.500368290374084
5639,1626069178,4,2,2200.0,110642.0,1,0,0,5,7,1330.0,870.0,1979,0,98077,47.7409,-122.052,2290.0,51400.0,2014-09-10,535000.0,2014,2014-09,9,Fall,26.035982931475363
5640,3342101937,5,4,3460.0,5400.0,2,0,0,3,10,2830.0,630.0,2012,0,98056,47.5201,-122.204,1890.0,5400.0,2015-04-10,980000.0,2015,2015-04,4,Spring,13.616393664508577
5641,9178601630,2,1,1580.0,2199.0,2,0,2,3,8,1580.0,0.0,1921,1995,98103,47.6541,-122.329,2170.0,4405.0,2014-11-13,720000.0,2014,2014-11,11,Fall,5.471311485224217
5642,5273200080,2,1,1520.0,5400.0,1,0,0,3,7,920.0,600.0,1951,0,98115,47.6796,-122.279,1600.0,5400.0,2014-09-29,619950.0,2014,2014-09,9,Fall,9.276887169736451
5643,7701930010,3,2,2260.0,19821.0,2,0,0,3,9,2260.0,0.0,1994,0,98058,47.448,-122.088,2750.0,22718.0,2014-05-30,489000.0,2014,2014-05,5,Spring,25.47553574256723
5644,6820100010,4,2,1800.0,2970.0,1,0,0,4,7,1000.0,800.0,1923,0,98115,47.6833,-122.312,1690.0,3801.0,2014-06-16,415000.0,2014,2014-06,6,Summer,8.863805302748478
5645,3066400130,4,2,2650.0,11108.0,2,0,0,3,10,2650.0,0.0,1987,0,98074,47.6304,-122.051,2650.0,11585.0,2015-04-15,672500.0,2015,2015-04,4,Spring,21.488417222732796
5646,339600010,3,1,1000.0,4171.0,1,0,0,3,7,1000.0,0.0,1985,0,98052,47.6834,-122.097,1090.0,3479.0,2014-10-17,352500.0,2014,2014-10,10,Fall,19.850294048464974
5647,3391900130,4,2,2300.0,8400.0,1,0,0,4,6,1150.0,1150.0,1962,0,98003,47.3282,-122.332,1230.0,8400.0,2014-09-03,258750.0,2014,2014-09,9,Fall,30.777816464005223
5648,7283900010,3,1,1080.0,7000.0,1,0,0,4,6,1080.0,0.0,1916,0,98133,47.7637,-122.351,1410.0,7214.0,2015-02-23,350000.0,2015,2015-02,2,Winter,17.686360264639966
5649,1113000430,3,1,902.0,10464.0,1,0,0,3,7,902.0,0.0,1965,0,98198,47.363,-122.308,1510.0,7210.0,2014-07-29,152000.0,2014,2014-07,7,Summer,26.981616166500483
5650,5101405276,2,1,730.0,7528.0,1,0,0,3,7,730.0,0.0,1946,0,98115,47.6997,-122.305,1620.0,7528.0,2014-06-09,378500.0,2014,2014-06,6,Summer,10.755164397301648
5651,7796100050,4,1,2600.0,41041.0,1,0,0,4,8,2600.0,0.0,1965,0,98033,47.6634,-122.172,2750.0,37318.0,2014-07-30,1020000.0,2014,2014-07,7,Summer,13.821130713771263
5652,2207200675,3,1,1570.0,6700.0,1,0,0,4,7,1570.0,0.0,1956,0,98007,47.6022,-122.134,1570.0,7300.0,2014-05-02,419000.0,2014,2014-05,5,Spring,15.070199184605903
5653,3622910190,5,3,2876.0,13927.0,1,0,2,4,9,1970.0,906.0,1973,0,98040,47.5528,-122.229,3500.0,14454.0,2014-05-21,895000.0,2014,2014-05,5,Spring,9.826158439537425
5654,9346930250,4,2,2290.0,9546.0,1,0,0,4,8,1780.0,510.0,1976,0,98006,47.5617,-122.13,2360.0,8864.0,2014-09-26,668500.0,2014,2014-09,9,Fall,16.11058744084416
5655,3886000010,2,2,1470.0,2533.0,2,0,0,3,8,1470.0,0.0,2005,0,98033,47.6874,-122.165,1470.0,6511.0,2014-08-21,487000.0,2014,2014-08,8,Summer,15.678748802707897
5656,6326000130,3,3,2620.0,10137.0,2,0,0,3,8,1970.0,650.0,1992,0,98146,47.4979,-122.371,1960.0,7680.0,2014-12-02,538000.0,2014,2014-12,12,Winter,12.225187661069457
5657,686900010,5,1,2680.0,28014.0,1,0,0,4,8,1450.0,1230.0,1963,0,98004,47.6348,-122.196,2900.0,22180.0,2014-05-28,898000.0,2014,2014-05,5,Spring,10.915721419311817
5658,1310000130,4,2,2020.0,7767.0,1,0,0,3,8,2020.0,0.0,1995,0,98003,47.3391,-122.309,1940.0,8239.0,2014-09-24,315000.0,2014,2014-09,9,Fall,29.627259258710392
5659,139000185,3,2,2100.0,4440.0,2,0,4,3,7,2100.0,0.0,1945,0,98116,47.5865,-122.397,2100.0,6000.0,2015-04-28,800000.0,2015,2015-04,4,Spring,5.140717120706121
5660,4039000050,3,1,1510.0,8250.0,1,0,0,4,8,1510.0,0.0,1962,0,98008,47.6183,-122.113,1770.0,8250.0,2014-07-14,516130.0,2014,2014-07,7,Summer,16.708795142267405
5661,9253900417,3,2,2850.0,19593.0,1,1,4,3,10,1790.0,1060.0,1978,0,98008,47.5894,-122.111,2850.0,18782.0,2015-01-28,1600000.0,2015,2015-01,1,Winter,16.888044346663403
5662,4128500380,4,2,4280.0,12796.0,2,0,0,3,11,3400.0,880.0,1999,0,98006,47.5588,-122.124,3520.0,9593.0,2015-04-27,1200000.0,2015,2015-04,4,Spring,16.63900034379567
5663,8159300050,4,2,3238.0,9112.0,1,0,2,4,8,1678.0,1560.0,1979,0,98198,47.4005,-122.311,3056.0,9668.0,2015-03-12,355425.0,2015,2015-03,3,Spring,22.807199830160503
5664,1338600185,3,2,2740.0,5925.0,2,0,2,3,10,2740.0,0.0,1913,1992,98112,47.6313,-122.303,2740.0,5948.0,2014-06-24,1160000.0,2014,2014-06,6,Summer,3.754491877828863
5665,7625703900,4,2,2020.0,9600.0,2,0,0,4,7,2020.0,0.0,1954,0,98136,47.5434,-122.395,2250.0,8550.0,2014-09-26,689000.0,2014,2014-09,9,Fall,8.231101500620676
5666,2767700022,3,3,1520.0,1500.0,3,0,0,3,7,1520.0,0.0,2000,0,98107,47.67,-122.389,1520.0,1323.0,2015-01-13,500000.0,2015,2015-01,1,Winter,8.309149882040197
5667,3914000095,5,2,3860.0,42733.0,1,0,3,4,8,2300.0,1560.0,1955,0,98001,47.3117,-122.254,2520.0,19353.0,2014-07-18,430000.0,2014,2014-07,7,Summer,33.170017861355305
5668,7334501410,4,2,1600.0,15312.0,1,0,0,4,7,1080.0,520.0,1979,0,98045,47.4629,-121.743,1620.0,12375.0,2014-11-21,299500.0,2014,2014-11,11,Fall,47.24775928356674
5669,2597710050,4,2,2090.0,5289.0,2,0,0,3,8,2090.0,0.0,1989,0,98058,47.4289,-122.164,2080.0,7109.0,2014-06-24,349950.0,2014,2014-06,6,Summer,23.41166699526303
5670,7933250050,5,3,4020.0,4500.0,2,0,0,3,9,3120.0,900.0,2010,0,98004,47.6349,-122.204,3550.0,5775.0,2014-10-28,1420000.0,2014,2014-10,10,Fall,10.34783426726897
5671,2600140500,4,2,2910.0,10189.0,2,0,0,3,9,2910.0,0.0,1988,0,98006,47.5465,-122.155,2780.0,10125.0,2014-12-16,998000.0,2014,2014-12,12,Winter,14.981774738351422
5672,3876810170,3,1,900.0,9600.0,1,0,0,4,7,900.0,0.0,1970,0,98072,47.7423,-122.173,1220.0,8240.0,2015-05-05,329000.0,2015,2015-05,5,Spring,19.488544664436315
5673,3740000010,3,1,1720.0,5956.0,2,0,0,3,8,1720.0,0.0,1981,0,98033,47.6875,-122.202,1620.0,9324.0,2014-10-09,575000.0,2014,2014-10,10,Fall,13.527823162447563
5674,6895300050,5,2,3030.0,9430.0,2,0,0,4,8,2600.0,430.0,1961,0,98133,47.7515,-122.353,2230.0,8425.0,2014-10-02,529900.0,2014,2014-10,10,Fall,16.34573795283508
5675,6645900010,4,2,3030.0,10189.0,1,0,0,3,9,2380.0,650.0,2003,0,98004,47.6367,-122.206,1940.0,10189.0,2014-11-20,1470000.0,2014,2014-11,11,Fall,10.27228650269837
5676,9413600380,4,1,2190.0,9400.0,1,0,0,4,7,1450.0,740.0,1962,0,98033,47.6531,-122.196,1980.0,9000.0,2014-08-01,725000.0,2014,2014-08,8,Summer,11.693020623128596
5677,2115720500,3,2,1680.0,5000.0,2,0,0,3,8,1680.0,0.0,1987,0,98023,47.3196,-122.395,1720.0,5000.0,2014-10-23,286000.0,2014,2014-10,10,Fall,32.06097964228866
5678,2202500255,3,2,1210.0,9926.0,1,0,0,4,7,1210.0,0.0,1954,2015,98006,47.5731,-122.135,1690.0,9737.0,2015-03-05,335000.0,2015,2015-03,3,Spring,15.410222218688663
5679,2207100255,3,1,1120.0,7000.0,1,0,0,3,7,1120.0,0.0,1955,0,98007,47.5987,-122.146,1470.0,7950.0,2014-05-15,395300.0,2014,2014-05,5,Spring,14.18249903934802
5680,8035350010,4,2,3180.0,13348.0,2,0,0,3,8,3020.0,160.0,2004,0,98019,47.7439,-121.977,3020.0,10029.0,2014-07-15,510000.0,2014,2014-07,7,Summer,30.961265137335797
5681,1555300010,3,1,920.0,7500.0,1,0,0,4,7,920.0,0.0,1970,0,98032,47.3791,-122.289,1660.0,8000.0,2015-02-06,203000.0,2015,2015-02,2,Winter,25.349960281984092
5682,6135300010,2,1,700.0,8301.0,1,0,0,3,6,700.0,0.0,1953,0,98155,47.7712,-122.323,1250.0,8304.0,2014-12-04,248000.0,2014,2014-12,12,Winter,18.49584250007997
5683,1321730470,3,2,2540.0,7216.0,2,0,0,3,8,2540.0,0.0,1991,0,98023,47.2906,-122.349,2140.0,7531.0,2015-01-27,265000.0,2015,2015-01,1,Winter,34.97495408685351
5684,4083306345,4,1,2100.0,4560.0,1,0,0,4,8,2100.0,0.0,1912,0,98103,47.6497,-122.336,1930.0,4560.0,2015-05-04,1000000.0,2015,2015-05,5,Spring,4.968701533241428
5685,1453602360,3,1,1540.0,24500.0,1,0,0,3,7,1540.0,0.0,1949,0,98125,47.7213,-122.29,1540.0,7250.0,2015-04-06,1000000.0,2015,2015-04,4,Spring,13.35063719232057
5686,2025600280,3,2,1420.0,9828.0,1,0,0,4,7,1420.0,0.0,1990,0,98010,47.3287,-122.011,1550.0,7227.0,2015-04-06,241400.0,2015,2015-04,4,Spring,39.21944410832767
5687,1423800380,4,1,1450.0,10074.0,1,0,0,4,7,1450.0,0.0,1966,0,98058,47.4546,-122.182,1340.0,8023.0,2015-03-12,309950.0,2015,2015-03,3,Spring,20.28171931971728
5688,2113701100,3,1,1550.0,4057.0,1,0,0,3,6,830.0,720.0,1945,0,98106,47.5291,-122.351,1100.0,4116.0,2014-08-26,294010.0,2014,2014-08,8,Summer,8.53363480892295
5689,3578401060,3,2,1920.0,9672.0,2,0,0,4,8,1920.0,0.0,1984,0,98074,47.6233,-122.046,1950.0,10125.0,2014-12-16,345000.0,2014,2014-12,12,Winter,21.774752371052156
5690,3578401060,3,2,1920.0,9672.0,2,0,0,4,8,1920.0,0.0,1984,0,98074,47.6233,-122.046,1950.0,10125.0,2015-05-04,625000.0,2015,2015-05,5,Spring,21.774752371052156
5691,7691800020,4,2,2510.0,4543.0,2,0,0,3,8,2510.0,0.0,2002,0,98075,47.5962,-122.039,2550.0,4675.0,2014-07-09,660000.0,2014,2014-07,7,Summer,22.23339002308231
5692,8682230950,2,2,1660.0,4500.0,1,0,0,3,8,1660.0,0.0,2003,0,98053,47.7094,-122.031,1670.0,5580.0,2015-03-17,559000.0,2015,2015-03,3,Spring,25.573384488088674
5693,7202360010,4,3,3990.0,9786.0,2,0,0,3,9,3990.0,0.0,2004,0,98053,47.6784,-122.026,3920.0,8200.0,2014-07-07,866000.0,2014,2014-07,7,Summer,24.56537953100459
5694,2125049120,3,2,2350.0,5700.0,1,0,0,4,8,1810.0,540.0,1939,0,98112,47.639,-122.31,2170.0,6000.0,2014-05-05,770000.0,2014,2014-05,5,Spring,4.198298409520776
5695,5540000010,3,1,1350.0,7827.0,1,0,0,4,7,1350.0,0.0,1968,0,98030,47.3786,-122.219,1900.0,7827.0,2014-08-15,259950.0,2014,2014-08,8,Summer,26.63285657450637
5696,1552800010,5,2,2980.0,9838.0,1,0,0,3,7,1710.0,1270.0,1968,0,98030,47.3807,-122.222,2240.0,9838.0,2015-03-11,352000.0,2015,2015-03,3,Spring,26.33868177118931
5697,1118002000,5,4,6390.0,13180.0,2,0,0,3,10,4560.0,1830.0,1940,0,98112,47.6312,-122.291,4010.0,8137.0,2014-06-24,2470000.0,2014,2014-06,6,Summer,4.370348475386958
5698,8564600080,3,2,1590.0,10229.0,1,0,0,3,7,1590.0,0.0,1966,0,98034,47.7239,-122.227,1320.0,10222.0,2014-11-06,395000.0,2014,2014-11,11,Fall,15.483065626435561
5699,1446800660,4,1,1400.0,6650.0,1,0,0,4,6,1400.0,0.0,1942,0,98168,47.4888,-122.332,1120.0,8645.0,2015-03-16,276500.0,2015,2015-03,3,Spring,12.923213632906858
5700,2624079022,3,2,1880.0,100623.0,1,0,0,3,8,1880.0,0.0,1987,2007,98024,47.5342,-121.883,2520.0,21689.0,2014-10-20,530000.0,2014,2014-10,10,Fall,34.86375575841797
5701,5051800130,4,3,3500.0,10260.0,2,0,0,3,10,3500.0,0.0,1987,0,98008,47.5902,-122.13,3500.0,10658.0,2014-07-24,798000.0,2014,2014-07,7,Summer,15.457586916395918
5702,7940700190,2,2,1370.0,5756.0,1,0,0,3,8,1370.0,0.0,1986,0,98034,47.714,-122.205,1380.0,5444.0,2014-08-13,380000.0,2014,2014-08,8,Summer,15.531874178169405
5703,5422810010,4,2,2810.0,10433.0,2,0,0,3,8,2810.0,0.0,2001,0,98022,47.1895,-122.015,2640.0,9240.0,2014-08-19,350000.0,2014,2014-08,8,Summer,52.11000011981198
5704,3529200190,3,2,2220.0,6049.0,2,0,0,4,8,2220.0,0.0,1990,0,98031,47.3972,-122.182,1980.0,7226.0,2014-05-14,325000.0,2014,2014-05,5,Spring,25.80070139873619
5705,8944320280,3,2,2110.0,4549.0,2,0,0,4,8,2110.0,0.0,1989,0,98042,47.3885,-122.154,2110.0,4030.0,2015-04-02,336000.0,2015,2015-04,4,Spring,27.644646324458247
5706,3222069153,3,2,1720.0,17235.0,1,0,0,4,7,1440.0,280.0,1974,0,98042,47.3438,-122.073,1990.0,35048.0,2014-10-24,286900.0,2014,2014-10,10,Fall,35.095075584093095
5707,7211300050,5,2,1780.0,7245.0,1,0,0,4,8,1330.0,450.0,1976,0,98052,47.6946,-122.12,1780.0,7653.0,2014-09-30,472000.0,2014,2014-09,9,Fall,18.93605887535226
5708,1545806980,3,1,1410.0,8100.0,2,0,0,3,7,1410.0,0.0,1985,0,98038,47.3617,-122.046,1560.0,8100.0,2014-06-30,263000.0,2014,2014-06,6,Summer,34.70171428030636
5709,9297300255,3,3,2110.0,4000.0,1,0,2,4,7,1110.0,1000.0,1965,0,98126,47.5696,-122.375,1730.0,4000.0,2014-07-16,565000.0,2014,2014-07,7,Summer,4.985142246961966
5710,4139400280,3,2,2700.0,8444.0,2,0,0,3,10,2700.0,0.0,1992,0,98006,47.5597,-122.113,2840.0,9165.0,2014-10-08,765000.0,2014,2014-10,10,Fall,17.398520533017546
5711,9201300020,3,2,2610.0,9409.0,1,0,4,4,8,2610.0,0.0,1963,0,98075,47.5789,-122.076,2970.0,9156.0,2014-08-11,1520000.0,2014,2014-08,8,Summer,19.648427345844002
5712,8663280080,3,2,1660.0,8174.0,1,0,0,3,7,830.0,830.0,1981,0,98034,47.7103,-122.199,1610.0,9318.0,2014-12-23,405000.0,2014,2014-12,12,Winter,15.505134811467682
5713,98000980,4,3,4570.0,16219.0,2,0,0,3,11,4570.0,0.0,2002,0,98075,47.5859,-121.968,4700.0,16500.0,2015-04-27,1100000.0,2015,2015-04,4,Spring,27.63550823872302
5714,1796100010,3,3,3760.0,188760.0,1,0,0,4,10,2640.0,1120.0,1979,0,98092,47.308,-122.087,2820.0,50543.0,2014-09-11,555000.0,2014,2014-09,9,Fall,37.92704951899311
5715,2781280290,3,2,1610.0,3516.0,2,0,0,3,8,1610.0,0.0,2006,0,98055,47.4491,-122.188,1610.0,3056.0,2015-04-27,305000.0,2015,2015-04,4,Spring,20.543238090235658
5716,1448800010,3,2,1740.0,9370.0,1,0,0,3,7,1390.0,350.0,1992,0,98198,47.391,-122.316,1740.0,7555.0,2014-09-01,289950.0,2014,2014-09,9,Fall,23.83555316708015
5717,1526079026,5,3,3530.0,218472.0,2,0,0,3,7,2380.0,1150.0,1999,0,98019,47.7309,-121.905,2110.0,211404.0,2014-08-13,487500.0,2014,2014-08,8,Summer,35.15303193849049
5718,1788800630,3,1,840.0,12091.0,1,0,0,3,6,840.0,0.0,1959,0,98023,47.3281,-122.343,840.0,9324.0,2014-10-29,96500.0,2014,2014-10,10,Fall,30.795287491321705
5719,1788800630,3,1,840.0,12091.0,1,0,0,3,6,840.0,0.0,1959,0,98023,47.3281,-122.343,840.0,9324.0,2015-02-25,185000.0,2015,2015-02,2,Winter,30.795287491321705
5720,8864000250,4,1,1470.0,6061.0,1,0,0,3,7,1470.0,0.0,1945,0,98168,47.4819,-122.289,1230.0,6175.0,2014-08-27,150550.0,2014,2014-08,8,Summer,14.108803625084127
5721,7972600670,4,2,2470.0,5080.0,1,0,0,3,6,1970.0,500.0,1948,1988,98106,47.5308,-122.348,1060.0,5080.0,2014-06-24,339000.0,2014,2014-06,6,Summer,8.31586717956391
5722,4077800094,4,1,2220.0,7230.0,1,0,1,3,8,1280.0,940.0,1950,0,98125,47.7065,-122.279,2210.0,7230.0,2015-02-02,675000.0,2015,2015-02,2,Winter,12.024762726967223
5723,9834200440,3,1,1720.0,4080.0,1,0,0,4,7,960.0,760.0,1924,0,98144,47.5747,-122.287,1660.0,4080.0,2014-06-24,615000.0,2014,2014-06,6,Summer,4.905310399185362
5724,1245002125,4,2,2700.0,9320.0,2,0,0,4,8,2700.0,0.0,1994,0,98033,47.6861,-122.198,2120.0,8056.0,2014-06-04,837500.0,2014,2014-06,6,Summer,13.647073251081448
5725,5634500170,2,1,950.0,11835.0,1,0,0,3,5,950.0,0.0,1932,0,98028,47.7494,-122.237,1690.0,12586.0,2014-08-19,250000.0,2014,2014-08,8,Summer,17.639003909257788
5726,1954400500,3,2,1790.0,8144.0,2,0,0,3,8,1790.0,0.0,1989,0,98074,47.6169,-122.045,1800.0,7503.0,2014-06-25,583000.0,2014,2014-06,6,Summer,21.79627463485023
5727,9528102771,3,2,1610.0,1728.0,3,0,0,3,8,1610.0,0.0,2000,0,98115,47.6776,-122.318,1540.0,3090.0,2014-09-04,499000.0,2014,2014-09,9,Fall,8.162446059635318
